sku,period,abc_class,model_used,forecast,baseline_forecast
SKU_0015,2028-06,A,HoltWintersForecaster,1,0
SKU_0015,2028-07,A,HoltWintersForecaster,1,0
SKU_0015,2028-08,A,HoltWintersForecaster,4,0
SKU_0015,2028-09,A,HoltWintersForecaster,3,0
SKU_0015,2028-10,A,HoltWintersForecaster,2,0
SKU_0015,2028-11,A,HoltWintersForecaster,5,0
SKU_0015,2028-12,A,HoltWintersForecaster,4,0
SKU_0016,2026-01,B,SESForecaster,126,137
SKU_0016,2026-02,B,SESForecaster,126,137
SKU_0016,2026-03,B,SESForecaster,126,137
SKU_0016,2026-04,B,SESForecaster,126,137
SKU_0016,2026-05,B,SESForecaster,126,137
SKU_0016,2026-06,B,SESForecaster,126,137
SKU_0016,2026-07,B,SESForecaster,126,137
SKU_0016,2026-08,B,SESForecaster,126,137
SKU_0016,2026-09,B,SESForecaster,126,137
SKU_0016,2026-10,B,SESForecaster,126,137
SKU_0016,2026-11,B,SESForecaster,126,137
SKU_0016,2026-12,B,SESForecaster,126,137
SKU_0016,2027-01,B,SESForecaster,126,137
SKU_0016,2027-02,B,SESForecaster,126,137
SKU_0016,2027-03,B,SESForecaster,126,137
SKU_0016,2027-04,B,SESForecaster,126,137
SKU_0016,2027-05,B,SESForecaster,126,137
SKU_0016,2027-06,B,SESForecaster,126,137
SKU_0016,2027-07,B,SESForecaster,126,137
SKU_0016,2027-08,B,SESForecaster,126,137
SKU_0016,2027-09,B,SESForecaster,126,137
SKU_0016,2027-10,B,SESForecaster,126,137
SKU_0016,2027-11,B,SESForecaster,126,137
SKU_0016,2027-12,B,SESForecaster,126,137
SKU_0016,2028-01,B,SESForecaster,126,137
SKU_0016,2028-02,B,SESForecaster,126,137
SKU_0016,2028-03,B,SESForecaster,126,137
SKU_0016,2028-04,B,SESForecaster,126,137
SKU_0016,2028-05,B,SESForecaster,126,137
SKU_0016,2028-06,B,SESForecaster,126,137
SKU_0016,2028-07,B,SESForecaster,126,137
SKU_0016,2028-08,B,SESForecaster,126,137
SKU_0016,2028-09,B,SESForecaster,126,137
SKU_0016,2028-10,B,SESForecaster,126,137
SKU_0016,2028-11,B,SESForecaster,126,137
SKU_0016,2028-12,B,SESForecaster,126,137
SKU_0017,2026-01,C,MovingAverageForecaster,159,142
SKU_0017,2026-02,C,MovingAverageForecaster,155,142
SKU_0017,2026-03,C,MovingAverageForecaster,152,142
SKU_0017,2026-04,C,MovingAverageForecaster,155,142
SKU_0017,2026-05,C,MovingAverageForecaster,154,142
SKU_0017,2026-06,C,MovingAverageForecaster,154,142
SKU_0017,2026-07,C,MovingAverageForecaster,154,142
SKU_0017,2026-08,C,MovingAverageForecaster,154,142
SKU_0017,2026-09,C,MovingAverageForecaster,154,142
SKU_0017,2026-10,C,MovingAverageForecaster,154,142
SKU_0017,2026-11,C,MovingAverageForecaster,154,142
SKU_0017,2026-12,C,MovingAverageForecaster,154,142
SKU_0017,2027-01,C,MovingAverageForecaster,154,142
SKU_0017,2027-02,C,MovingAverageForecaster,154,142
SKU_0017,2027-03,C,MovingAverageForecaster,154,142
SKU_0017,2027-04,C,MovingAverageForecaster,154,142
SKU_0017,2027-05,C,MovingAverageForecaster,154,142
SKU_0017,2027-06,C,MovingAverageForecaster,154,142
SKU_0017,2027-07,C,MovingAverageForecaster,154,142
SKU_0017,2027-08,C,MovingAverageForecaster,154,142
SKU_0017,2027-09,C,MovingAverageForecaster,154,142
SKU_0017,2027-10,C,MovingAverageForecaster,154,142
SKU_0017,2027-11,C,MovingAverageForecaster,154,142
SKU_0017,2027-12,C,MovingAverageForecaster,154,142
SKU_0017,2028-01,C,MovingAverageForecaster,154,142
SKU_0017,2028-02,C,MovingAverageForecaster,154,142
SKU_0017,2028-03,C,MovingAverageForecaster,154,142
SKU_0017,2028-04,C,MovingAverageForecaster,154,142
SKU_0017,2028-05,C,MovingAverageForecaster,154,142
SKU_0017,2028-06,C,MovingAverageForecaster,154,142
SKU_0017,2028-07,C,MovingAverageForecaster,154,142
SKU_0017,2028-08,C,MovingAverageForecaster,154,142
SKU_0017,2028-09,C,MovingAverageForecaster,154,142
SKU_0017,2028-10,C,MovingAverageForecaster,154,142
SKU_0017,2028-11,C,MovingAverageForecaster,154,142
SKU_0017,2028-12,C,MovingAverageForecaster,154,142
SKU_0018,2026-01,A,HoltWintersForecaster,282,277
SKU_0018,2026-02,A,HoltWintersForecaster,266,277
SKU_0018,2026-03,A,HoltWintersForecaster,275,277
SKU_0018,2026-04,A,HoltWintersForecaster,336,277
SKU_0018,2026-05,A,HoltWintersForecaster,341,277
SKU_0018,2026-06,A,HoltWintersForecaster,268,277
SKU_0018,2026-07,A,HoltWintersForecaster,444,277
SKU_0018,2026-08,A,HoltWintersForecaster,381,277
SKU_0018,2026-09,A,HoltWintersForecaster,413,277
SKU_0018,2026-10,A,HoltWintersForecaster,384,277
SKU_0018,2026-11,A,HoltWintersForecaster,380,277
SKU_0018,2026-12,A,HoltWintersForecaster,334,277
SKU_0018,2027-01,A,HoltWintersForecaster,312,277
SKU_0018,2027-02,A,HoltWintersForecaster,296,277
SKU_0018,2027-03,A,HoltWintersForecaster,305,277
SKU_0018,2027-04,A,HoltWintersForecaster,367,277
SKU_0018,2027-05,A,HoltWintersForecaster,371,277
SKU_0018,2027-06,A,HoltWintersForecaster,298,277
SKU_0018,2027-07,A,HoltWintersForecaster,474,277
SKU_0018,2027-08,A,HoltWintersForecaster,412,277
SKU_0018,2027-09,A,HoltWintersForecaster,443,277
SKU_0018,2027-10,A,HoltWintersForecaster,414,277
SKU_0018,2027-11,A,HoltWintersForecaster,410,277
SKU_0018,2027-12,A,HoltWintersForecaster,364,277
SKU_0018,2028-01,A,HoltWintersForecaster,343,277
SKU_0018,2028-02,A,HoltWintersForecaster,327,277
SKU_0018,2028-03,A,HoltWintersForecaster,335,277
SKU_0018,2028-04,A,HoltWintersForecaster,397,277
SKU_0018,2028-05,A,HoltWintersForecaster,401,277
SKU_0018,2028-06,A,HoltWintersForecaster,328,277
SKU_0018,2028-07,A,HoltWintersForecaster,505,277
SKU_0018,2028-08,A,HoltWintersForecaster,442,277
SKU_0018,2028-09,A,HoltWintersForecaster,473,277
SKU_0018,2028-10,A,HoltWintersForecaster,444,277
SKU_0018,2028-11,A,HoltWintersForecaster,440,277
SKU_0018,2028-12,A,HoltWintersForecaster,394,277
SKU_0019,2026-01,B,SESForecaster,124,124
SKU_0019,2026-02,B,SESForecaster,124,124
SKU_0019,2026-03,B,SESForecaster,124,124
SKU_0019,2026-04,B,SESForecaster,124,124
SKU_0019,2026-05,B,SESForecaster,124,124
SKU_0019,2026-06,B,SESForecaster,124,124
SKU_0019,2026-07,B,SESForecaster,124,124
SKU_0019,2026-08,B,SESForecaster,124,124
SKU_0019,2026-09,B,SESForecaster,124,124
SKU_0019,2026-10,B,SESForecaster,124,124
SKU_0019,2026-11,B,SESForecaster,124,124
SKU_0019,2026-12,B,SESForecaster,124,124
SKU_0019,2027-01,B,SESForecaster,124,124
SKU_0019,2027-02,B,SESForecaster,124,124
SKU_0019,2027-03,B,SESForecaster,124,124
SKU_0019,2027-04,B,SESForecaster,124,124
SKU_0019,2027-05,B,SESForecaster,124,124
SKU_0019,2027-06,B,SESForecaster,124,124
SKU_0019,2027-07,B,SESForecaster,124,124
SKU_0019,2027-08,B,SESForecaster,124,124
SKU_0019,2027-09,B,SESForecaster,124,124
SKU_0019,2027-10,B,SESForecaster,124,124
SKU_0019,2027-11,B,SESForecaster,124,124
SKU_0019,2027-12,B,SESForecaster,124,124
SKU_0019,2028-01,B,SESForecaster,124,124
SKU_0019,2028-02,B,SESForecaster,124,124
SKU_0019,2028-03,B,SESForecaster,124,124
SKU_0019,2028-04,B,SESForecaster,124,124
SKU_0019,2028-05,B,SESForecaster,124,124
SKU_0019,2028-06,B,SESForecaster,124,124
SKU_0019,2028-07,B,SESForecaster,124,124
SKU_0019,2028-08,B,SESForecaster,124,124
SKU_0019,2028-09,B,SESForecaster,124,124
SKU_0019,2028-10,B,SESForecaster,124,124
SKU_0019,2028-11,B,SESForecaster,124,124
SKU_0019,2028-12,B,SESForecaster,124,124
SKU_0020,2026-01,C,MovingAverageForecaster,2673,2279
SKU_0020,2026-02,C,MovingAverageForecaster,2392,2279
SKU_0020,2026-03,C,MovingAverageForecaster,2448,2279
SKU_0020,2026-04,C,MovingAverageForecaster,2504,2279
SKU_0020,2026-05,C,MovingAverageForecaster,2448,2279
SKU_0020,2026-06,C,MovingAverageForecaster,2467,2279
SKU_0020,2026-07,C,MovingAverageForecaster,2473,2279
SKU_0020,2026-08,C,MovingAverageForecaster,2463,2279
SKU_0020,2026-09,C,MovingAverageForecaster,2468,2279
SKU_0020,2026-10,C,MovingAverageForecaster,2468,2279
SKU_0020,2026-11,C,MovingAverageForecaster,2466,2279
SKU_0020,2026-12,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-01,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-02,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-03,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-04,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-05,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-06,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-07,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-08,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-09,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-10,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-11,C,MovingAverageForecaster,2467,2279
SKU_0020,2027-12,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-01,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-02,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-03,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-04,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-05,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-06,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-07,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-08,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-09,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-10,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-11,C,MovingAverageForecaster,2467,2279
SKU_0020,2028-12,C,MovingAverageForecaster,2467,2279
SKU_0021,2026-01,A,HoltWintersForecaster,411,473
SKU_0021,2026-02,A,HoltWintersForecaster,404,473
SKU_0021,2026-03,A,HoltWintersForecaster,405,473
SKU_0021,2026-04,A,HoltWintersForecaster,487,473
SKU_0021,2026-05,A,HoltWintersForecaster,530,473
SKU_0021,2026-06,A,HoltWintersForecaster,638,473
SKU_0021,2026-07,A,HoltWintersForecaster,619,473
SKU_0021,2026-08,A,HoltWintersForecaster,662,473
SKU_0021,2026-09,A,HoltWintersForecaster,667,473
SKU_0021,2026-10,A,HoltWintersForecaster,563,473
SKU_0021,2026-11,A,HoltWintersForecaster,590,473
SKU_0021,2026-12,A,HoltWintersForecaster,436,473
SKU_0021,2027-01,A,HoltWintersForecaster,389,473
SKU_0021,2027-02,A,HoltWintersForecaster,382,473
SKU_0021,2027-03,A,HoltWintersForecaster,384,473
SKU_0021,2027-04,A,HoltWintersForecaster,465,473
SKU_0021,2027-05,A,HoltWintersForecaster,509,473
SKU_0021,2027-06,A,HoltWintersForecaster,616,473
SKU_0021,2027-07,A,HoltWintersForecaster,597,473
SKU_0021,2027-08,A,HoltWintersForecaster,640,473
SKU_0021,2027-09,A,HoltWintersForecaster,646,473
SKU_0021,2027-10,A,HoltWintersForecaster,542,473
SKU_0021,2027-11,A,HoltWintersForecaster,568,473
SKU_0021,2027-12,A,HoltWintersForecaster,414,473
SKU_0021,2028-01,A,HoltWintersForecaster,368,473
SKU_0021,2028-02,A,HoltWintersForecaster,360,473
SKU_0021,2028-03,A,HoltWintersForecaster,362,473
SKU_0021,2028-04,A,HoltWintersForecaster,443,473
SKU_0021,2028-05,A,HoltWintersForecaster,487,473
SKU_0021,2028-06,A,HoltWintersForecaster,594,473
SKU_0021,2028-07,A,HoltWintersForecaster,576,473
SKU_0021,2028-08,A,HoltWintersForecaster,619,473
SKU_0021,2028-09,A,HoltWintersForecaster,624,473
SKU_0021,2028-10,A,HoltWintersForecaster,520,473
SKU_0021,2028-11,A,HoltWintersForecaster,547,473
SKU_0021,2028-12,A,HoltWintersForecaster,392,473
SKU_0022,2026-01,B,SESForecaster,2970,2970
SKU_0022,2026-02,B,SESForecaster,2970,2970
SKU_0022,2026-03,B,SESForecaster,2970,2970
SKU_0022,2026-04,B,SESForecaster,2970,2970
SKU_0022,2026-05,B,SESForecaster,2970,2970
SKU_0022,2026-06,B,SESForecaster,2970,2970
SKU_0022,2026-07,B,SESForecaster,2970,2970
SKU_0022,2026-08,B,SESForecaster,2970,2970
SKU_0022,2026-09,B,SESForecaster,2970,2970
SKU_0022,2026-10,B,SESForecaster,2970,2970
SKU_0022,2026-11,B,SESForecaster,2970,2970
SKU_0022,2026-12,B,SESForecaster,2970,2970
SKU_0022,2027-01,B,SESForecaster,2970,2970
SKU_0022,2027-02,B,SESForecaster,2970,2970
SKU_0022,2027-03,B,SESForecaster,2970,2970
SKU_0022,2027-04,B,SESForecaster,2970,2970
SKU_0022,2027-05,B,SESForecaster,2970,2970
SKU_0022,2027-06,B,SESForecaster,2970,2970
SKU_0022,2027-07,B,SESForecaster,2970,2970
SKU_0022,2027-08,B,SESForecaster,2970,2970
SKU_0022,2027-09,B,SESForecaster,2970,2970
SKU_0022,2027-10,B,SESForecaster,2970,2970
SKU_0022,2027-11,B,SESForecaster,2970,2970
SKU_0022,2027-12,B,SESForecaster,2970,2970
SKU_0022,2028-01,B,SESForecaster,2970,2970
SKU_0022,2028-02,B,SESForecaster,2970,2970
SKU_0022,2028-03,B,SESForecaster,2970,2970
SKU_0022,2028-04,B,SESForecaster,2970,2970
SKU_0022,2028-05,B,SESForecaster,2970,2970
SKU_0022,2028-06,B,SESForecaster,2970,2970
SKU_0022,2028-07,B,SESForecaster,2970,2970
SKU_0022,2028-08,B,SESForecaster,2970,2970
SKU_0022,2028-09,B,SESForecaster,2970,2970
SKU_0022,2028-10,B,SESForecaster,2970,2970
SKU_0022,2028-11,B,SESForecaster,2970,2970
SKU_0022,2028-12,B,SESForecaster,2970,2970
SKU_0023,2026-01,C,MovingAverageForecaster,2971,1739
SKU_0023,2026-02,C,MovingAverageForecaster,2202,1739
SKU_0023,2026-03,C,MovingAverageForecaster,2304,1739
SKU_0023,2026-04,C,MovingAverageForecaster,2493,1739
SKU_0023,2026-05,C,MovingAverageForecaster,2333,1739
SKU_0023,2026-06,C,MovingAverageForecaster,2377,1739
SKU_0023,2026-07,C,MovingAverageForecaster,2401,1739
SKU_0023,2026-08,C,MovingAverageForecaster,2370,1739
SKU_0023,2026-09,C,MovingAverageForecaster,2382,1739
SKU_0023,2026-10,C,MovingAverageForecaster,2384,1739
SKU_0023,2026-11,C,MovingAverageForecaster,2379,1739
SKU_0023,2026-12,C,MovingAverageForecaster,2382,1739
SKU_0023,2027-01,C,MovingAverageForecaster,2382,1739
SKU_0023,2027-02,C,MovingAverageForecaster,2381,1739
SKU_0023,2027-03,C,MovingAverageForecaster,2382,1739
SKU_0023,2027-04,C,MovingAverageForecaster,2381,1739
SKU_0023,2027-05,C,MovingAverageForecaster,2381,1739
SKU_0023,2027-06,C,MovingAverageForecaster,2381,1739
SKU_0023,2027-07,C,MovingAverageForecaster,2381,1739
SKU_0023,2027-08,C,MovingAverageForecaster,2381,1739
SKU_0023,2027-09,C,MovingAverageForecaster,2381,1739
SKU_0023,2027-10,C,MovingAverageForecaster,2381,1739
SKU_0023,2027-11,C,MovingAverageForecaster,2381,1739
SKU_0023,2027-12,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-01,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-02,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-03,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-04,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-05,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-06,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-07,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-08,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-09,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-10,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-11,C,MovingAverageForecaster,2381,1739
SKU_0023,2028-12,C,MovingAverageForecaster,2381,1739
SKU_0024,2026-01,A,HoltWintersForecaster,4,0
SKU_0024,2026-02,A,HoltWintersForecaster,5,0
SKU_0024,2026-03,A,HoltWintersForecaster,2,0
SKU_0024,2026-04,A,HoltWintersForecaster,2,0
SKU_0024,2026-05,A,HoltWintersForecaster,2,0
SKU_0024,2026-06,A,HoltWintersForecaster,5,0
SKU_0024,2026-07,A,HoltWintersForecaster,5,0
SKU_0024,2026-08,A,HoltWintersForecaster,8,0
SKU_0024,2026-09,A,HoltWintersForecaster,2,0
SKU_0024,2026-10,A,HoltWintersForecaster,6,0
SKU_0024,2026-11,A,HoltWintersForecaster,4,0
SKU_0024,2026-12,A,HoltWintersForecaster,2,0
SKU_0024,2027-01,A,HoltWintersForecaster,5,0
SKU_0024,2027-02,A,HoltWintersForecaster,6,0
SKU_0024,2027-03,A,HoltWintersForecaster,3,0
SKU_0024,2027-04,A,HoltWintersForecaster,3,0
SKU_0024,2027-05,A,HoltWintersForecaster,3,0
SKU_0024,2027-06,A,HoltWintersForecaster,6,0
SKU_0024,2027-07,A,HoltWintersForecaster,6,0
SKU_0024,2027-08,A,HoltWintersForecaster,9,0
SKU_0024,2027-09,A,HoltWintersForecaster,3,0
SKU_0024,2027-10,A,HoltWintersForecaster,7,0
SKU_0024,2027-11,A,HoltWintersForecaster,5,0
SKU_0024,2027-12,A,HoltWintersForecaster,3,0
SKU_0024,2028-01,A,HoltWintersForecaster,6,0
SKU_0024,2028-02,A,HoltWintersForecaster,7,0
SKU_0024,2028-03,A,HoltWintersForecaster,4,0
SKU_0024,2028-04,A,HoltWintersForecaster,4,0
SKU_0024,2028-05,A,HoltWintersForecaster,4,0
SKU_0024,2028-06,A,HoltWintersForecaster,7,0
SKU_0024,2028-07,A,HoltWintersForecaster,7,0
SKU_0024,2028-08,A,HoltWintersForecaster,10,0
SKU_0024,2028-09,A,HoltWintersForecaster,4,0
SKU_0024,2028-10,A,HoltWintersForecaster,8,0
SKU_0024,2028-11,A,HoltWintersForecaster,6,0
SKU_0024,2028-12,A,HoltWintersForecaster,4,0
SKU_0025,2026-01,B,SESForecaster,3298,3549
SKU_0025,2026-02,B,SESForecaster,3298,3549
SKU_0025,2026-03,B,SESForecaster,3298,3549
SKU_0025,2026-04,B,SESForecaster,3298,3549
SKU_0025,2026-05,B,SESForecaster,3298,3549
SKU_0025,2026-06,B,SESForecaster,3298,3549
SKU_0025,2026-07,B,SESForecaster,3298,3549
SKU_0025,2026-08,B,SESForecaster,3298,3549
SKU_0025,2026-09,B,SESForecaster,3298,3549
SKU_0025,2026-10,B,SESForecaster,3298,3549
SKU_0025,2026-11,B,SESForecaster,3298,3549
SKU_0025,2026-12,B,SESForecaster,3298,3549
SKU_0025,2027-01,B,SESForecaster,3298,3549
SKU_0025,2027-02,B,SESForecaster,3298,3549
SKU_0025,2027-03,B,SESForecaster,3298,3549
SKU_0025,2027-04,B,SESForecaster,3298,3549
SKU_0025,2027-05,B,SESForecaster,3298,3549
SKU_0025,2027-06,B,SESForecaster,3298,3549
SKU_0025,2027-07,B,SESForecaster,3298,3549
SKU_0025,2027-08,B,SESForecaster,3298,3549
SKU_0025,2027-09,B,SESForecaster,3298,3549
SKU_0025,2027-10,B,SESForecaster,3298,3549
SKU_0025,2027-11,B,SESForecaster,3298,3549
SKU_0025,2027-12,B,SESForecaster,3298,3549
SKU_0025,2028-01,B,SESForecaster,3298,3549
SKU_0025,2028-02,B,SESForecaster,3298,3549
SKU_0025,2028-03,B,SESForecaster,3298,3549
SKU_0025,2028-04,B,SESForecaster,3298,3549
SKU_0025,2028-05,B,SESForecaster,3298,3549
SKU_0025,2028-06,B,SESForecaster,3298,3549
SKU_0025,2028-07,B,SESForecaster,3298,3549
SKU_0025,2028-08,B,SESForecaster,3298,3549
SKU_0025,2028-09,B,SESForecaster,3298,3549
SKU_0025,2028-10,B,SESForecaster,3298,3549
SKU_0025,2028-11,B,SESForecaster,3298,3549
SKU_0025,2028-12,B,SESForecaster,3298,3549
SKU_0026,2026-01,C,MovingAverageForecaster,761,654
SKU_0026,2026-02,C,MovingAverageForecaster,741,654
SKU_0026,2026-03,C,MovingAverageForecaster,719,654
SKU_0026,2026-04,C,MovingAverageForecaster,740,654
SKU_0026,2026-05,C,MovingAverageForecaster,733,654
SKU_0026,2026-06,C,MovingAverageForecaster,731,654
SKU_0026,2026-07,C,MovingAverageForecaster,735,654
SKU_0026,2026-08,C,MovingAverageForecaster,733,654
SKU_0026,2026-09,C,MovingAverageForecaster,733,654
SKU_0026,2026-10,C,MovingAverageForecaster,733,654
SKU_0026,2026-11,C,MovingAverageForecaster,733,654
SKU_0026,2026-12,C,MovingAverageForecaster,733,654
SKU_0026,2027-01,C,MovingAverageForecaster,733,654
SKU_0026,2027-02,C,MovingAverageForecaster,733,654
SKU_0026,2027-03,C,MovingAverageForecaster,733,654
SKU_0026,2027-04,C,MovingAverageForecaster,733,654
SKU_0026,2027-05,C,MovingAverageForecaster,733,654
SKU_0026,2027-06,C,MovingAverageForecaster,733,654
SKU_0026,2027-07,C,MovingAverageForecaster,733,654
SKU_0026,2027-08,C,MovingAverageForecaster,733,654
SKU_0026,2027-09,C,MovingAverageForecaster,733,654
SKU_0026,2027-10,C,MovingAverageForecaster,733,654
SKU_0026,2027-11,C,MovingAverageForecaster,733,654
SKU_0026,2027-12,C,MovingAverageForecaster,733,654
SKU_0026,2028-01,C,MovingAverageForecaster,733,654
SKU_0026,2028-02,C,MovingAverageForecaster,733,654
SKU_0026,2028-03,C,MovingAverageForecaster,733,654
SKU_0026,2028-04,C,MovingAverageForecaster,733,654
SKU_0026,2028-05,C,MovingAverageForecaster,733,654
SKU_0026,2028-06,C,MovingAverageForecaster,733,654
SKU_0026,2028-07,C,MovingAverageForecaster,733,654
SKU_0026,2028-08,C,MovingAverageForecaster,733,654
SKU_0026,2028-09,C,MovingAverageForecaster,733,654
SKU_0026,2028-10,C,MovingAverageForecaster,733,654
SKU_0026,2028-11,C,MovingAverageForecaster,733,654
SKU_0026,2028-12,C,MovingAverageForecaster,733,654
SKU_0027,2026-01,A,HoltWintersForecaster,1778,1430
SKU_0027,2026-02,A,HoltWintersForecaster,1716,1430
SKU_0027,2026-03,A,HoltWintersForecaster,1849,1430
SKU_0027,2026-04,A,HoltWintersForecaster,2320,1430
SKU_0027,2026-05,A,HoltWintersForecaster,2114,1430
SKU_0027,2026-06,A,HoltWintersForecaster,2869,1430
SKU_0027,2026-07,A,HoltWintersForecaster,2731,1430
SKU_0027,2026-08,A,HoltWintersForecaster,2768,1430
SKU_0027,2026-09,A,HoltWintersForecaster,2624,1430
SKU_0027,2026-10,A,HoltWintersForecaster,2428,1430
SKU_0027,2026-11,A,HoltWintersForecaster,1995,1430
SKU_0027,2026-12,A,HoltWintersForecaster,1752,1430
SKU_0027,2027-01,A,HoltWintersForecaster,1910,1430
SKU_0027,2027-02,A,HoltWintersForecaster,1849,1430
SKU_0027,2027-03,A,HoltWintersForecaster,1981,1430
SKU_0027,2027-04,A,HoltWintersForecaster,2452,1430
SKU_0027,2027-05,A,HoltWintersForecaster,2246,1430
SKU_0027,2027-06,A,HoltWintersForecaster,3001,1430
SKU_0027,2027-07,A,HoltWintersForecaster,2863,1430
SKU_0027,2027-08,A,HoltWintersForecaster,2900,1430
SKU_0027,2027-09,A,HoltWintersForecaster,2756,1430
SKU_0027,2027-10,A,HoltWintersForecaster,2560,1430
SKU_0027,2027-11,A,HoltWintersForecaster,2127,1430
SKU_0027,2027-12,A,HoltWintersForecaster,1884,1430
SKU_0027,2028-01,A,HoltWintersForecaster,2042,1430
SKU_0027,2028-02,A,HoltWintersForecaster,1981,1430
SKU_0027,2028-03,A,HoltWintersForecaster,2113,1430
SKU_0027,2028-04,A,HoltWintersForecaster,2584,1430
SKU_0027,2028-05,A,HoltWintersForecaster,2378,1430
SKU_0027,2028-06,A,HoltWintersForecaster,3133,1430
SKU_0027,2028-07,A,HoltWintersForecaster,2995,1430
SKU_0027,2028-08,A,HoltWintersForecaster,3032,1430
SKU_0027,2028-09,A,HoltWintersForecaster,2888,1430
SKU_0027,2028-10,A,HoltWintersForecaster,2692,1430
SKU_0027,2028-11,A,HoltWintersForecaster,2259,1430
SKU_0027,2028-12,A,HoltWintersForecaster,2016,1430
SKU_0028,2026-01,B,SESForecaster,176,154
SKU_0028,2026-02,B,SESForecaster,176,154
SKU_0028,2026-03,B,SESForecaster,176,154
SKU_0028,2026-04,B,SESForecaster,176,154
SKU_0028,2026-05,B,SESForecaster,176,154
SKU_0028,2026-06,B,SESForecaster,176,154
SKU_0028,2026-07,B,SESForecaster,176,154
SKU_0028,2026-08,B,SESForecaster,176,154
SKU_0028,2026-09,B,SESForecaster,176,154
SKU_0028,2026-10,B,SESForecaster,176,154
SKU_0028,2026-11,B,SESForecaster,176,154
SKU_0028,2026-12,B,SESForecaster,176,154
SKU_0028,2027-01,B,SESForecaster,176,154
SKU_0028,2027-02,B,SESForecaster,176,154
SKU_0028,2027-03,B,SESForecaster,176,154
SKU_0028,2027-04,B,SESForecaster,176,154
SKU_0028,2027-05,B,SESForecaster,176,154
SKU_0028,2027-06,B,SESForecaster,176,154
SKU_0028,2027-07,B,SESForecaster,176,154
SKU_0028,2027-08,B,SESForecaster,176,154
SKU_0028,2027-09,B,SESForecaster,176,154
SKU_0028,2027-10,B,SESForecaster,176,154
SKU_0028,2027-11,B,SESForecaster,176,154
SKU_0028,2027-12,B,SESForecaster,176,154
SKU_0028,2028-01,B,SESForecaster,176,154
SKU_0028,2028-02,B,SESForecaster,176,154
SKU_0028,2028-03,B,SESForecaster,176,154
SKU_0028,2028-04,B,SESForecaster,176,154
SKU_0028,2028-05,B,SESForecaster,176,154
SKU_0028,2028-06,B,SESForecaster,176,154
SKU_0028,2028-07,B,SESForecaster,176,154
SKU_0028,2028-08,B,SESForecaster,176,154
SKU_0028,2028-09,B,SESForecaster,176,154
SKU_0028,2028-10,B,SESForecaster,176,154
SKU_0028,2028-11,B,SESForecaster,176,154
SKU_0028,2028-12,B,SESForecaster,176,154
SKU_0029,2026-01,C,MovingAverageForecaster,703,770
SKU_0029,2026-02,C,MovingAverageForecaster,726,770
SKU_0029,2026-03,C,MovingAverageForecaster,733,770
SKU_0029,2026-04,C,MovingAverageForecaster,721,770
SKU_0029,2026-05,C,MovingAverageForecaster,727,770
SKU_0029,2026-06,C,MovingAverageForecaster,727,770
SKU_0029,2026-07,C,MovingAverageForecaster,725,770
SKU_0029,2026-08,C,MovingAverageForecaster,726,770
SKU_0029,2026-09,C,MovingAverageForecaster,726,770
SKU_0029,2026-10,C,MovingAverageForecaster,726,770
SKU_0029,2026-11,C,MovingAverageForecaster,726,770
SKU_0029,2026-12,C,MovingAverageForecaster,726,770
SKU_0029,2027-01,C,MovingAverageForecaster,726,770
SKU_0029,2027-02,C,MovingAverageForecaster,726,770
SKU_0029,2027-03,C,MovingAverageForecaster,726,770
SKU_0029,2027-04,C,MovingAverageForecaster,726,770
SKU_0029,2027-05,C,MovingAverageForecaster,726,770
SKU_0029,2027-06,C,MovingAverageForecaster,726,770
SKU_0029,2027-07,C,MovingAverageForecaster,726,770
